,time,fr_hip_kp,fr_hip_kd,fr_hip_tau,fr_hip_q_r,fr_hip_dq_r,fr_hip_tau_est,fr_hip_q,fr_hip_dq,fr_thigh_kp,fr_thigh_kd,fr_thigh_tau,fr_thigh_q_r,fr_thigh_dq_r,fr_thigh_tau_est,fr_thigh_q,fr_thigh_dq,fr_calf_kp,fr_calf_kd,fr_calf_tau,fr_calf_q_r,fr_calf_dq_r,fr_calf_tau_est,fr_calf_q,fr_calf_dq,fl_hip_kp,fl_hip_kd,fl_hip_tau,fl_hip_q_r,fl_hip_dq_r,fl_hip_tau_est,fl_hip_q,fl_hip_dq,fl_thigh_kp,fl_thigh_kd,fl_thigh_tau,fl_thigh_q_r,fl_thigh_dq_r,fl_thigh_tau_est,fl_thigh_q,fl_thigh_dq,fl_calf_kp,fl_calf_kd,fl_calf_tau,fl_calf_q_r,fl_calf_dq_r,fl_calf_tau_est,fl_calf_q,fl_calf_dq,br_hip_kp,br_hip_kd,br_hip_tau,br_hip_q_r,br_hip_dq_r,br_hip_tau_est,br_hip_q,br_hip_dq,br_thigh_kp,br_thigh_kd,br_thigh_tau,br_thigh_q_r,br_thigh_dq_r,br_thigh_tau_est,br_thigh_q,br_thigh_dq,br_calf_kp,br_calf_kd,br_calf_tau,br_calf_q_r,br_calf_dq_r,br_calf_tau_est,br_calf_q,br_calf_dq,bl_hip_kp,bl_hip_kd,bl_hip_tau,bl_hip_q_r,bl_hip_dq_r,bl_hip_tau_est,bl_hip_q,bl_hip_dq,bl_thigh_kp,bl_thigh_kd,bl_thigh_tau,bl_thigh_q_r,bl_thigh_dq_r,bl_thigh_tau_est,bl_thigh_q,bl_thigh_dq,bl_calf_kp,bl_calf_kd,bl_calf_tau,bl_calf_q_r,bl_calf_dq_r,bl_calf_tau_est,bl_calf_q,bl_calf_dq,fr_foot_x,fr_foot_y,fr_foot_z,fl_foot_x,fl_foot_y,fl_foot_z,br_foot_x,br_foot_y,br_foot_z,bl_foot_x,bl_foot_y,bl_foot_z,robot_x,robot_y,robot_z
2925,2925,40,1,0,0.176988,0,4.37868,0.073355,0.0155021,40,1,0,0.56105,0,-11.8002,0.932683,-3.75926,40,1,0,-1.35776,0,8.62954,-1.51367,-2.00988,40,1,0,0.0397543,0,0.989531,0.00245991,0.220905,40,1,0,0.522774,0,5.31873,0.436192,-1.81375,40,1,0,-1.47505,0,1.8966,-1.52897,0.697594,40,1,0,0.0407636,0,-2.30066,0.0946351,0.197652,40,1,0,0.466618,0,4.37868,0.34054,0.794482,40,1,0,-1.49634,0,-2.27592,-1.40093,-0.942258,40,1,0,-0.17044,0,-2.5233,-0.06572,-1.63935,40,1,0,0.696404,0,-4.79923,0.863282,-1.93776,40,1,0,-1.27133,0,10.052,-1.45265,-2.86721,0.04485,-0.0713549,-0.325246,-0.114228,0.0957349,-0.298627,-0.129545,-0.064986,-0.320706,0.0340332,0.0731469,-0.335163,10.7041,7.20055,0.305152
2926,2926,40,1,0,0.176988,0,4.47763,0.0731431,-0.189901,40,1,0,0.56105,0,-12.5176,0.928293,-2.91827,40,1,0,-1.35776,0,8.29763,-1.51977,-1.89058,40,1,0,0.0397543,0,0.742148,0.00345907,0.585204,40,1,0,0.522774,0,5.86297,0.433013,-2.11216,40,1,0,-1.47505,0,1.70694,-1.52794,0.661198,40,1,0,0.0407636,0,-2.49857,0.0949681,0.236407,40,1,0,0.466618,0,4.30446,0.341842,0.902997,40,1,0,-1.49634,0,-2.13368,-1.40237,-1.18288,40,1,0,-0.17044,0,-3.06755,-0.0678999,-1.20916,40,1,0,0.696404,0,-4.79923,0.857075,-1.85638,40,1,0,-1.27133,0,9.67267,-1.45677,-2.5356,0.0422818,-0.0714665,-0.324647,-0.115069,0.0960327,-0.298377,-0.129298,-0.0648906,-0.320608,0.0312026,0.0724383,-0.334994,10.7041,7.20055,0.305152
2927,2927,40,1,0,0.176988,0,4.3292,0.0730523,-0.100764,40,1,0,0.56105,0,-13.235,0.924781,-1.92226,40,1,0,-1.35776,0,7.77607,-1.52241,-1.63581,40,1,0,0.0397543,0,1.03901,0.00542709,0.426308,40,1,0,0.522774,0,5.96193,0.42941,-2.07341,40,1,0,-1.47505,0,1.84919,-1.52701,0.521679,40,1,0,0.0407636,0,-2.72121,0.0955737,0.37205,40,1,0,0.466618,0,4.23025,0.343144,0.833238,40,1,0,-1.49634,0,-1.70694,-1.40684,-1.56504,40,1,0,-0.17044,0,-3.19124,-0.0695955,-0.945628,40,1,0,0.696404,0,-4.72501,0.854077,-1.83312,40,1,0,-1.27133,0,9.19852,-1.46346,-2.05841,0.0406607,-0.0715102,-0.324447,-0.116047,0.0966185,-0.297961,-0.129392,-0.064766,-0.319921,0.0289522,0.0719247,-0.334335,10.7021,7.19903,0.305366
2928,2928,40,1,0,0.176988,0,4.42815,0.0729312,-0.0852615,40,1,0,0.56105,0,-12.9134,0.92036,-2.19355,40,1,0,-1.35776,0,7.44416,-1.52516,-1.23545,40,1,0,0.0397543,0,1.90485,0.00518489,-0.29454,40,1,0,0.522774,0,5.83823,0.425504,-1.837,40,1,0,-1.47505,0,1.84919,-1.52601,0.469107,40,1,0,0.0407636,0,-2.647,0.0961792,0.434059,40,1,0,0.466618,0,3.8097,0.345415,1.15491,40,1,0,-1.49634,0,-1.65953,-1.41044,-1.73489,40,1,0,-0.17044,0,-3.29019,-0.070958,-0.837113,40,1,0,0.696404,0,-4.40341,0.850141,-1.89126,40,1,0,-1.27133,0,9.19852,-1.46346,-2.05841,0.0387325,-0.0715628,-0.324257,-0.117108,0.096545,-0.297733,-0.129085,-0.0646137,-0.319532,0.0276589,0.0714612,-0.334543,10.7004,7.19677,0.305442
2929,2929,40,1,0,0.176988,0,4.47763,0.0725376,-0.131768,40,1,0,0.56105,0,-12.7402,0.917151,-2.15867,40,1,0,-1.35776,0,7.2545,-1.52666,-1.04336,40,1,0,0.0397543,0,2.07802,0.00430685,-0.5542,40,1,0,0.522774,0,5.51664,0.423203,-1.41457,40,1,0,-1.47505,0,1.65953,-1.52525,0.477195,40,1,0,0.0407636,0,-2.67173,0.0976022,0.375926,40,1,0,0.466618,0,3.36441,0.347595,1.43394,40,1,0,-1.49634,0,-1.51728,-1.41313,-1.90878,40,1,0,-0.17044,0,-3.78496,-0.0731682,-0.302291,40,1,0,0.696404,0,-3.95813,0.846932,-2.2323,40,1,0,-1.27133,0,8.86661,-1.46895,-1.31026,0.0374279,-0.0716958,-0.324154,-0.117716,0.096283,-0.297703,-0.128705,-0.0641842,-0.319365,0.0255744,0.0707689,-0.334055,10.7004,7.19677,0.305442
2930,2930,40,1,0,0.176988,0,4.62606,0.0718412,-0.251909,40,1,0,0.56105,0,-12.2949,0.907916,-2.09666,40,1,0,-1.35776,0,7.30192,-1.529,-0.566163,40,1,0,0.0397543,0,1.88011,0.00267184,-0.449561,40,1,0,0.522774,0,4.74975,0.4196,-0.647212,40,1,0,-1.47505,0,1.42245,-1.52268,0.543921,40,1,0,0.0407636,0,-2.62226,0.098662,0.306166,40,1,0,0.466618,0,2.647,0.355891,1.98427,40,1,0,-1.49634,0,-1.09055,-1.41971,-2.10694,40,1,0,-0.17044,0,-4.20551,-0.0731682,0.104639,40,1,0,0.696404,0,-3.46336,0.83688,-2.3757,40,1,0,-1.27133,0,8.62954,-1.47203,-0.812849,0.0340511,-0.0719201,-0.324124,-0.118523,0.0957964,-0.297963,-0.126856,-0.0638718,-0.319169,0.0217053,0.070782,-0.333877,10.6995,7.19577,0.305498
2931,2931,40,1,0,0.18467,0,4.62606,0.0714476,-0.248034,40,1,0,0.588321,0,-11.6765,0.904707,-2.3757,40,1,0,-1.36605,0,7.01743,-1.5301,-0.31139,40,1,0,0.0670659,0,1.58325,0.0021874,-0.155021,40,1,0,0.629406,0,4.70027,0.418995,-0.480565,40,1,0,-1.55732,0,1.51728,-1.52197,0.543921,40,1,0,0.0177554,0,-2.49857,0.0988739,0.162772,40,1,0,0.552708,0,2.49857,0.358253,2.00365,40,1,0,-1.56512,0,-0.616396,-1.42545,-2.24646,40,1,0,-0.186039,0,-4.23025,-0.072926,0.189901,40,1,0,0.688177,0,-3.24072,0.833882,-2.52684,40,1,0,-1.26615,0,8.43988,-1.47284,-0.556053,0.0328237,-0.0720506,-0.324055,-0.11863,0.0956523,-0.298084,-0.12676,-0.0638885,-0.318332,0.0205738,0.0708663,-0.333813,10.6974,7.19393,0.305557
2932,2932,40,1,0,0.18467,0,4.57658,0.0706604,-0.306166,40,1,0,0.588321,0,-11.4291,0.90071,-2.63148,40,1,0,-1.36605,0,7.06484,-1.53051,-0.244663,40,1,0,0.0670659,0,1.4843,0.00227824,0.0465063,40,1,0,0.629406,0,4.15603,0.418692,0.0465063,40,1,0,-1.55732,0,1.61211,-1.52111,0.515613,40,1,0,0.0177554,0,-2.5233,0.0992372,0.120141,40,1,0,0.552708,0,2.25118,0.361613,2.03853,40,1,0,-1.56512,0,-0.616396,-1.42888,-2.23837,40,1,0,-0.186039,0,-4.37868,-0.0725324,0.275162,40,1,0,0.688177,0,-2.86964,0.829916,-2.67024,40,1,0,-1.26615,0,8.2028,-1.47368,-0.179959,0.0314758,-0.0723005,-0.324071,-0.118631,0.0956796,-0.298214,-0.126097,-0.0637992,-0.318091,0.0191195,0.0710003,-0.333749,10.6952,7.19195,0.305705
2933,2933,40,1,0,0.18467,0,4.57658,0.0704484,-0.178274,40,1,0,0.588321,0,-10.9838,0.89305,-2.73612,40,1,0,-1.36605,0,7.06484,-1.53075,-0.135475,40,1,0,0.0670659,0,1.41008,0.00239936,0.0503818,40,1,0,0.629406,0,3.98286,0.418995,0.170523,40,1,0,-1.55732,0,-0.28449,-1.51984,0.412491,40,1,0,0.0177554,0,-2.44909,0.0993281,0.0503818,40,1,0,0.552708,0,1.55851,0.368062,2.41445,40,1,0,-1.56512,0,-0.616396,-1.4321,-2.11907,40,1,0,-0.186039,0,-4.52711,-0.0714424,0.410806,40,1,0,0.688177,0,-2.77069,0.826343,-2.59273,40,1,0,-1.26615,0,8.2028,-1.47379,-0.0566163,0.0289939,-0.0723552,-0.324254,-0.118408,0.0957165,-0.298501,-0.124455,-0.0637545,-0.318255,0.0179283,0.0713604,-0.333722,10.6952,7.19195,0.305705
2934,2934,40,1,0,0.18467,0,4.8487,0.0702062,-0.166648,40,1,0,0.588321,0,-10.2911,0.889326,-2.54234,40,1,0,-1.36605,0,6.87518,-1.53108,-0.0930126,40,1,0,0.0670659,0,2.12749,0.00324711,0.337171,40,1,0,0.629406,0,7.12463,0.419994,0.782856,40,1,0,-1.55732,0,-0.47415,-1.51949,0.228487,40,1,0,0.0177554,0,-3.04281,0.0992675,-0.0697594,40,1,0,0.552708,0,4.08182,0.372059,2.78263,40,1,0,-1.56512,0,-2.46558,-1.43497,-2.36778,40,1,0,-0.186039,0,-4.92292,-0.0709882,0.271287,40,1,0,0.688177,0,-2.8449,0.818986,-2.48809,40,1,0,-1.26615,0,8.25022,-1.47374,0.0444843,0.027747,-0.0724295,-0.324296,-0.118073,0.0959701,-0.298609,-0.123536,-0.063782,-0.318169,0.0155248,0.0715028,-0.333819,10.6942,7.19111,0.305811
2935,2935,40,1,0,0.18467,0,4.74975,0.0700548,-0.0581329,40,1,0,0.588321,0,-10.4396,0.886238,-2.15479,40,1,0,-1.36605,0,6.87518,-1.53127,-0.137497,40,1,0,0.0670659,0,2.15223,0.0039435,0.391428,40,1,0,0.629406,0,6.55564,0.422386,1.6936,40,1,0,-1.55732,0,-0.521565,-1.51955,-0.0727924,40,1,0,0.0177554,0,-2.86964,0.0986922,-0.383677,40,1,0,0.552708,0,3.43862,0.377388,3.86002,40,1,0,-1.56512,0,-2.27592,-1.44265,-2.54571,40,1,0,-0.186039,0,-4.79923,-0.0708066,0.0930126,40,1,0,0.688177,0,-2.42435,0.814929,-2.76712,40,1,0,-1.26615,0,8.62954,-1.47346,0.105145,0.0267287,-0.0724745,-0.324343,-0.117364,0.0961791,-0.298811,-0.122742,-0.0640524,-0.317249,0.014246,0.0715563,-0.333906,10.692,7.18895,0.306065
2936,2936,40,1,0,0.18467,0,4.79923,0.0700548,-0.0542573,40,1,0,0.588321,0,-10.019,0.883028,-2.15092,40,1,0,-1.36605,0,6.87518,-1.53146,-0.133453,40,1,0,0.0670659,0,2.39961,0.00442794,0.228656,40,1,0,0.629406,0,6.67934,0.427624,1.61609,40,1,0,-1.55732,0,-0.616396,-1.51998,-0.307346,40,1,0,0.0177554,0,-2.91912,0.0973298,-0.360424,40,1,0,0.552708,0,3.33967,0.383443,3.77476,40,1,0,-1.56512,0,-1.99143,-1.44698,-2.77622,40,1,0,-0.186039,0,-4.74975,-0.0708369,-0.0116266,40,1,0,0.688177,0,-2.20171,0.810447,-2.87564,40,1,0,-1.26615,0,8.67695,-1.47339,0.0566163,0.0256717,-0.0724705,-0.324401,-0.115841,0.0963262,-0.299288,-0.121351,-0.0644974,-0.317031,0.0127875,0.0715413,-0.333977,10.692,7.18895,0.306065
2937,2937,40,1,0,0.18467,0,4.94766,0.0698731,-0.162772,40,1,0,0.588321,0,-9.4995,0.875338,-2.26718,40,1,0,-1.36605,0,7.20709,-1.53176,-0.165805,40,1,0,0.0670659,0,2.44909,0.00479129,0.166648,40,1,0,0.629406,0,6.60512,0.430531,1.65097,40,1,0,-1.55732,0,-0.426735,-1.52081,-0.461019,40,1,0,0.0177554,0,-2.96859,0.0967545,-0.29454,40,1,0,0.552708,0,3.38914,0.388167,3.3562,40,1,0,-1.56512,0,-1.99143,-1.45202,-2.6549,40,1,0,-0.186039,0,-4.82397,-0.0707461,0.0465063,40,1,0,0.688177,0,-1.90485,0.805633,-2.86401,40,1,0,-1.26615,0,8.8192,-1.47341,-0.0121321,0.0231666,-0.0725192,-0.324533,-0.115058,0.0964357,-0.299418,-0.120455,-0.0647225,-0.316554,0.0112051,0.0715677,-0.334026,10.6905,7.18762,0.306347
2938,2938,40,1,0,0.18467,0,5.04661,0.0695401,-0.18215,40,1,0,0.588321,0,-9.15316,0.871341,-2.5966,40,1,0,-1.36605,0,7.2545,-1.53214,-0.285104,40,1,0,0.0670659,0,2.3254,0.00518489,0.186025,40,1,0,0.629406,0,5.76402,0.433558,2.02302,40,1,0,-1.55732,0,-0.331905,-1.52299,-0.762299,40,1,0,0.0177554,0,-2.91912,0.0961792,-0.391428,40,1,0,0.552708,0,2.94386,0.399036,3.45697,40,1,0,-1.56512,0,-1.70694,-1.4566,-2.87732,40,1,0,-0.186039,0,-4.79923,-0.0706552,0.120141,40,1,0,0.688177,0,-1.70694,0.801273,-2.90664,40,1,0,-1.26615,0,8.8192,-1.4735,-0.0525723,0.0218239,-0.0726248,-0.324546,-0.114382,0.096553,-0.299282,-0.11761,-0.0648686,-0.316889,0.00975732,0.0715958,-0.334052,10.6905,7.18762,0.306347
2939,2939,40,1,0,0.18467,0,5.09609,0.0689648,-0.321668,40,1,0,0.588321,0,-8.75735,0.866073,-2.68186,40,1,0,-1.36605,0,7.49158,-1.53266,-0.337676,40,1,0,0.0670659,0,2.15223,0.00582072,0.310042,40,1,0,0.629406,0,5.19504,0.438615,2.64311,40,1,0,-1.55732,0,-0.331905,-1.52487,-0.869465,40,1,0,0.0177554,0,-2.5233,0.0950892,-0.600706,40,1,0,0.552708,0,2.94386,0.399036,3.45697,40,1,0,-1.56512,0,-1.32762,-1.46074,-3.01078,40,1,0,-0.186039,0,-4.72501,-0.0708066,-0.0271287,40,1,0,0.688177,0,-1.58325,0.796459,-3.10429,40,1,0,-1.26615,0,8.86661,-1.47371,-0.113233,0.0200502,-0.072809,-0.32454,-0.113067,0.0967444,-0.299413,-0.118076,-0.0652928,-0.315992,0.00814059,0.0715442,-0.334076,10.6892,7.1865,0.306503
2940,2940,40,1,0,0.18467,0,5.02187,0.0685409,-0.240282,40,1,0,0.588321,0,-8.48523,0.860986,-2.88339,40,1,0,-1.36605,0,7.44416,-1.53353,-0.416535,40,1,0,0.0670659,0,2.10275,0.00654736,0.434059,40,1,0,0.629406,0,4.74975,0.443671,2.96478,40,1,0,-1.55732,0,-0.237075,-1.52647,-0.952368,40,1,0,0.0177554,0,-2.3254,0.0936359,-0.751852,40,1,0,0.552708,0,1.70694,0.412903,3.83677,40,1,0,-1.56512,0,-1.13796,-1.46744,-2.98247,40,1,0,-0.186039,0,-4.70027,-0.070958,-0.0116266,40,1,0,0.688177,0,-1.38534,0.786437,-2.71287,40,1,0,-1.26615,0,8.86661,-1.47391,-0.0849245,0.0182723,-0.0729483,-0.324483,-0.111721,0.0969636,-0.299587,-0.114553,-0.0657267,-0.316166,0.00481478,0.0714912,-0.334122,10.6892,7.1865,0.306503
2941,2941,40,1,0,0.172053,0,4.94766,0.068329,-0.143394,40,1,0,0.623444,0,-8.26259,0.857141,-2.88339,40,1,0,-1.34196,0,7.39675,-1.53497,-0.440799,40,1,0,0.0788203,0,1.83063,0.00806126,0.523196,40,1,0,0.716568,0,4.62606,0.447637,2.64311,40,1,0,-1.61093,0,-0.0948301,-1.52788,-1.09189,40,1,0,0.0309779,0,-2.3254,0.0924551,-0.759603,40,1,0,0.687828,0,1.41008,0.418808,4.08093,40,1,0,-1.6051,0,-0.663811,-1.47622,-3.20085,40,1,0,-0.189413,0,-4.70027,-0.0710488,0.0155021,40,1,0,0.658652,0,-1.21218,0.782713,-2.72449,40,1,0,-1.23061,0,8.86661,-1.47432,-0.153673,0.0167888,-0.0730266,-0.324328,-0.110682,0.0974183,-0.299595,-0.113729,-0.0662001,-0.315008,0.00351966,0.071464,-0.334084,10.6869,7.18446,0.306834
2942,2942,40,1,0,0.172053,0,4.82397,0.0681473,-0.089137,40,1,0,0.623444,0,-8.11416,0.849905,-2.66248,40,1,0,-1.34196,0,7.58641,-1.53565,-0.454953,40,1,0,0.0788203,0,1.78116,0.0089393,0.627835,40,1,0,0.716568,0,3.85917,0.455903,3.26319,40,1,0,-1.61093,0,0.142245,-1.53091,-1.21927,40,1,0,0.0309779,0,-2.39961,0.0906384,-0.577453,40,1,0,0.687828,0,1.03901,0.424621,4.26695,40,1,0,-1.6051,0,-0.616396,-1.48066,-3.29386,40,1,0,-0.189413,0,-4.72501,-0.0712305,-0.0348797,40,1,0,0.658652,0,-1.18744,0.77905,-2.73612,40,1,0,-1.23061,0,8.8192,-1.47448,-0.113233,0.0143621,-0.0730846,-0.324329,-0.108528,0.0976839,-0.299801,-0.112444,-0.0667932,-0.314657,0.00228947,0.0714042,-0.334085,10.6844,7.18232,0.30716
2943,2943,40,1,0,0.172053,0,4.79923,0.0682079,0.0465063,40,1,0,0.623444,0,-8.1389,0.84615,-2.58885,40,1,0,-1.34196,0,7.44416,-1.53622,-0.454953,40,1,0,0.0788203,0,1.70694,0.00981736,0.643337,40,1,0,0.716568,0,3.4881,0.460838,3.19343,40,1,0,-1.61093,0,0.237075,-1.53273,-1.23141,40,1,0,0.0309779,0,-2.22645,0.0895182,-0.600706,40,1,0,0.687828,0,0.742148,0.435945,4.07318,40,1,0,-1.6051,0,-0.426735,-1.48519,-3.09368,40,1,0,-0.189413,0,-4.72501,-0.071291,-0.0310042,40,1,0,0.658652,0,-0.989531,0.772298,-2.65473,40,1,0,-1.23061,0,8.86661,-1.47467,-0.0889685,0.0130649,-0.0730671,-0.324302,-0.107243,0.0979487,-0.29988,-0.109478,-0.0671143,-0.314931,4.04833e-05,0.0713854,-0.334069,10.6844,7.18232,0.30716
2944,2944,40,1,0,0.172053,0,4.42815,0.0681776,-0.0387552,40,1,0,0.623444,0,-7.00093,0.842426,-2.28268,40,1,0,-1.34196,0,8.25022,-1.53758,-0.363962,40,1,0,0.0788203,0,1.90485,0.0119973,0.809984,40,1,0,0.716568,0,6.06088,0.466803,3.76701,40,1,0,-1.61093,0,-0.711226,-1.53475,-1.33453,40,1,0,0.0309779,0,-1.78116,0.0883373,-0.674341,40,1,0,0.687828,0,4.47763,0.44306,4.99167,40,1,0,-1.6051,0,-1.46987,-1.49418,-3.22107,40,1,0,-0.189413,0,-4.82397,-0.0713819,-0.0542573,40,1,0,0.658652,0,-1.58325,0.76818,-2.70512,40,1,0,-1.23061,0,10.0046,-1.47488,-0.123343,0.0116384,-0.0730873,-0.324147,-0.105672,0.0986049,-0.299893,-0.108321,-0.067576,-0.313837,-0.00134661,0.0713574,-0.334042,10.6832,7.18133,0.307325
2945,2945,40,1,0,0.172053,0,4.42815,0.0678748,-0.089137,40,1,0,0.623444,0,-6.92672,0.839156,-2.10441,40,1,0,-1.34196,0,8.01314,-1.538,-0.242641,40,1,0,0.0788203,0,1.90485,0.0133598,0.790607,40,1,0,0.716568,0,4.8487,0.480246,4.79015,40,1,0,-1.61093,0,-1.13796,-1.53685,-1.40732,40,1,0,0.0309779,0,-1.6822,0.087429,-0.685968,40,1,0,0.687828,0,3.26545,0.451538,5.99156,40,1,0,-1.6051,0,-1.32762,-1.49889,-3.05324,40,1,0,-0.189413,0,-4.89818,-0.0714424,-0.0271287,40,1,0,0.658652,0,-1.36061,0.76385,-3.13917,40,1,0,-1.23061,0,10.0046,-1.47481,0.0768365,0.010522,-0.0731873,-0.324098,-0.101853,0.0990264,-0.300731,-0.106261,-0.0678636,-0.313746,-0.00275616,0.0713371,-0.334047,10.6832,7.18133,0.307325
2946,2946,40,1,0,0.172053,0,4.37868,0.067784,-0.0310042,40,1,0,0.623444,0,-6.58038,0.83628,-2.20517,40,1,0,-1.34196,0,7.96573,-1.5383,-0.163783,40,1,0,0.0788203,0,2.02854,0.0145104,0.654964,40,1,0,0.716568,0,5.12082,0.487573,4.32508,40,1,0,-1.61093,0,-0.995716,-1.53919,-1.49629,40,1,0,0.0309779,0,-1.41008,0.0847948,-0.747976,40,1,0,0.687828,0,2.91912,0.461347,6.3016,40,1,0,-1.6051,0,-1.23279,-1.50388,-3.27768,40,1,0,-0.189413,0,-4.94766,-0.0714424,0.081386,40,1,0,0.658652,0,-1.18744,0.759157,-2.88727,40,1,0,-1.23061,0,10.1942,-1.47474,0.0444843,0.00955345,-0.0732178,-0.324076,-0.0999048,0.0993763,-0.300889,-0.103829,-0.0686867,-0.313604,-0.00428221,0.0713375,-0.334042,10.681,7.17931,0.307656
2947,2947,40,1,0,0.172053,0,4.40341,0.0677234,-0.0581329,40,1,0,0.623444,0,-5.73928,0.827923,-2.70899,40,1,0,-1.34196,0,8.01314,-1.53854,-0.0950346,40,1,0,0.0788203,0,1.92959,0.0156912,0.627835,40,1,0,0.716568,0,4.52711,0.495022,4.33284,40,1,0,-1.61093,0,-0.711226,-1.54487,-1.88654,40,1,0,0.0309779,0,-1.50904,0.0834021,-0.740225,40,1,0,0.687828,0,3.63653,0.469462,5.25909,40,1,0,-1.6051,0,-0.995716,-1.5098,-3.14221,40,1,0,-0.189413,0,-4.94766,-0.0713516,0.108515,40,1,0,0.658652,0,-0.841102,0.754646,-3.10817,40,1,0,-1.23061,0,10.1942,-1.47466,0.0283082,0.00685132,-0.0732352,-0.324104,-0.0983046,0.0997253,-0.300374,-0.10203,-0.0691518,-0.313168,-0.00574869,0.0713686,-0.334025,10.6795,7.17807,0.308014
2948,2948,40,1,0,0.172053,0,4.47763,0.0675418,-0.14727,40,1,0,0.623444,0,-5.34347,0.823624,-2.69736,40,1,0,-1.34196,0,8.06056,-1.53867,-0.0808805,40,1,0,0.0788203,0,1.83063,0.0168115,0.678217,40,1,0,0.716568,0,3.88391,0.502561,4.98392,40,1,0,-1.61093,0,-0.47415,-1.54773,-1.87643,40,1,0,0.0309779,0,-1.38534,0.0822818,-0.682092,40,1,0,0.687828,0,3.14176,0.486962,5.42186,40,1,0,-1.6051,0,-0.521565,-1.51467,-3.22107,40,1,0,-0.189413,0,-4.89818,-0.0713516,0.0116266,40,1,0,0.658652,0,-0.519504,0.744715,-3.16243,40,1,0,-1.23061,0,10.1942,-1.47464,0.0101101,0.00546032,-0.0732936,-0.324099,-0.0963565,0.100065,-0.300427,-0.0972348,-0.0694383,-0.31387,-0.00900388,0.0713736,-0.333954,10.6795,7.17807,0.308014
2949,2949,40,1,0,0.172053,0,4.60132,0.0672087,-0.251909,40,1,0,0.623444,0,-5.09609,0.818416,-2.96865,40,1,0,-1.34196,0,8.10797,-1.53876,-0.0990786,40,1,0,0.0788203,0,1.90485,0.017962,0.527071,40,1,0,0.716568,0,3.26545,0.511432,5.28234,40,1,0,-1.61093,0,-0.426735,-1.5511,-2.03414,40,1,0,0.0309779,0,-1.28639,0.0808588,-0.732474,40,1,0,0.687828,0,2.62226,0.496167,5.23196,40,1,0,-1.6051,0,-0.426735,-1.51955,-3.28577,40,1,0,-0.189413,0,-4.74975,-0.0714727,-0.131768,40,1,0,0.658652,0,-0.667934,0.739749,-2.82526,40,1,0,-1.23061,0,10.1942,-1.47462,0.00202201,0.00378569,-0.0734008,-0.324084,-0.0940661,0.100413,-0.300487,-0.0949907,-0.069891,-0.313695,-0.0106298,0.0713365,-0.333917,10.6782,7.17687,0.308205
2950,2950,40,1,0,0.172053,0,4.57658,0.0668757,-0.236407,40,1,0,0.623444,0,-4.72501,0.813057,-3.03841,40,1,0,-1.34196,0,8.06056,-1.53882,-0.0444843,40,1,0,0.0788203,0,1.78116,0.0191428,0.585204,40,1,0,0.716568,0,2.62226,0.52106,5.48774,40,1,0,-1.61093,0,-0.28449,-1.55479,-2.01595,40,1,0,0.0309779,0,-1.1627,0.0793449,-0.747976,40,1,0,0.687828,0,1.78116,0.506703,5.70477,40,1,0,-1.6051,0,-0.331905,-1.52535,-3.1968,40,1,0,-0.189413,0,-4.67554,-0.0718058,-0.193776,40,1,0,0.658652,0,-0.470027,0.734632,-2.73612,40,1,0,-1.23061,0,10.1942,-1.47462,0.0,0.00206829,-0.0735084,-0.324065,-0.0915881,0.100771,-0.300531,-0.0924532,-0.0703776,-0.31344,-0.0123079,0.0712295,-0.333882,10.6759,7.17469,0.308586
2951,2951,40,1,0,0.162121,0,4.42815,0.0665729,-0.155021,40,1,0,0.5919,0,-4.47763,0.808091,-3.06166,40,1,0,-1.32151,0,8.06056,-1.53884,0.0,40,1,0,0.0905626,0,1.4843,0.0215347,0.860366,40,1,0,0.847939,0,1.88011,0.535927,5.56913,40,1,0,-1.62894,0,-0.331905,-1.55732,-1.96337,40,1,0,0.0357795,0,-0.964793,0.0766502,-0.868117,40,1,0,0.806312,0,1.26165,0.514908,6.05744,40,1,0,-1.62345,0,0.0,-1.53577,-3.54863,40,1,0,-0.182772,0,-4.67554,-0.072381,-0.170523,40,1,0,0.627848,0,-0.420551,0.73106,-2.66248,40,1,0,-1.20705,0,10.0994,-1.47461,0.0323522,0.000484383,-0.0736062,-0.324047,-0.0873867,0.101508,-0.301121,-0.0911961,-0.0713207,-0.311964,-0.0134766,0.0710406,-0.33388,10.6759,7.17469,0.308586
2952,2952,40,1,0,0.162121,0,4.37868,0.0665729,0.0387552,40,1,0,0.5919,0,-4.30446,0.804458,-3.17793,40,1,0,-1.32151,0,8.06056,-1.53881,0.0121321,40,1,0,0.0905626,0,1.31113,0.023412,0.837113,40,1,0,0.847939,0,1.26165,0.546827,5.69702,40,1,0,-1.62894,0,-0.237075,-1.56072,-1.96742,40,1,0,0.0357795,0,-1.08848,0.0750455,-0.689843,40,1,0,0.806312,0,0.766887,0.522387,5.86367,40,1,0,-1.62345,0,0.0,-1.54126,-3.27364,40,1,0,-0.182772,0,-4.67554,-0.072381,-0.170523,40,1,0,0.627848,0,-0.321598,0.72776,-2.67024,40,1,0,-1.20705,0,10.0994,-1.47462,0.00202201,-0.000667164,-0.0736059,-0.324052,-0.0844903,0.102079,-0.301202,-0.0895722,-0.0718511,-0.311452,-0.0145613,0.0710441,-0.333831,10.6737,7.17294,0.308955
